,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2021-01-04 15:00:00,33100.019999999997,2021-01-04 15:19:00,32500.000000000000,-1.912748149397,0.980872518506
1,2021-01-06 01:00:00,32469.900000000001,2021-01-06 02:00:00,32742.730000000000,0.740255128596,0.988133477629
2,2021-01-08 12:00:00,38347.110000000001,2021-01-08 13:00:00,38668.919999999998,0.739202745657,0.995437787427
3,2021-01-09 06:00:00,40075.820000000000,2021-01-09 07:00:00,40672.019999999997,1.387680102366,1.009251279534
4,2021-01-09 17:00:00,40167.540000000001,2021-01-09 18:00:00,40348.360000000001,0.350164486050,1.012785319090
5,2021-01-10 02:00:00,40421.400000000001,2021-01-10 03:00:00,40650.000000000000,0.465542014873,1.017500260271
6,2021-01-10 09:00:00,40581.480000000003,2021-01-10 10:00:00,41141.550000000003,1.280112307388,1.030525406330
7,2021-01-10 15:00:00,40904.500000000000,2021-01-10 16:00:00,40978.570000000000,0.081080321236,1.031360959640
8,2021-01-13 16:00:00,34986.900000000001,2021-01-13 17:00:00,34517.440000000002,-1.441816508465,1.016490627062
9,2021-01-13 19:00:00,34922.989999999998,2021-01-13 20:00:00,34385.480000000003,-1.639129381533,0.999829030534
10,2021-01-14 03:00:00,35719.360000000001,2021-01-14 04:00:00,36002.239999999998,0.691951479534,1.006747362303
11,2021-01-18 18:00:00,36574.629999999997,2021-01-18 19:00:00,36216.629999999997,-1.078820564965,0.995886364721
12,2021-01-18 20:00:00,36443.910000000003,2021-01-18 21:00:00,36981.400000000001,1.374841749966,1.009578226246
13,2021-01-19 06:00:00,36198.010000000002,2021-01-19 07:00:00,36472.459999999999,0.658190850823,1.016223177763
14,2021-01-23 03:00:00,33275.669999999998,2021-01-23 04:00:00,33589.519999999997,0.843181609867,1.024791784713
15,2021-01-24 13:00:00,32811.769999999997,2021-01-24 14:00:00,32871.980000000003,0.083501225323,1.025647498410
16,2021-01-24 20:00:00,32833.370000000003,2021-01-24 20:33:00,32395.830000000002,-1.432607648865,1.010953993898
17,2021-01-25 09:00:00,32575.150000000001,2021-01-25 10:00:00,32864.970000000001,0.789696593876,1.018937463153
18,2021-01-28 14:00:00,31729.160000000000,2021-01-28 15:00:00,31564.750000000000,-0.618166884973,1.012638729177
19,2021-01-28 22:00:00,31775.119999999999,2021-01-28 23:00:00,31829.740000000002,0.071895495595,1.013366770810
20,2021-02-01 17:00:00,34475.570000000000,2021-02-01 18:00:00,34354.459999999999,-0.451292233892,1.008793525273
21,2021-02-02 02:00:00,33979.940000000002,2021-02-02 03:00:00,33739.519999999997,-0.807535092764,1.000647163543
22,2021-02-02 13:00:00,33876.360000000001,2021-02-02 14:00:00,33992.830000000002,0.243809075119,1.003086832137
