,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-01-23 08:00:00,0.000149490000,2018-12-30 08:00:00,0.000078150000,2019-02-05 08:00:00,0.000113950000,2019-01-12 08:00:00,0.000121300000,-23.974165496020,0.760258345040
1,2019-02-26 08:00:00,0.000123360000,2019-02-02 08:00:00,0.000120080000,2019-02-27 08:00:00,0.000113960000,2019-02-03 08:00:00,0.000118440000,-7.819974059663,0.682058604443
2,2019-03-09 08:00:00,0.000119560000,2019-02-13 08:00:00,0.000117600000,2019-03-10 08:00:00,0.000120600000,2019-02-14 08:00:00,0.000122500000,0.669856139177,0.688757165835
3,2019-03-11 08:00:00,0.000127180000,2019-02-15 08:00:00,0.000118140000,2019-03-12 08:00:00,0.000119710000,2019-02-16 08:00:00,0.000120720000,-6.073565025947,0.628021515575
4,2019-03-13 08:00:00,0.000125720000,2019-02-17 02:00:00,0.000121170000,2019-03-22 08:00:00,0.000114390000,2019-02-26 02:00:00,0.000118460000,-9.212090359529,0.535900611980
5,2019-03-26 08:00:00,0.000120160000,2019-03-02 02:00:00,0.000112180000,2019-04-04 08:00:00,0.000113620000,2019-03-11 02:00:00,0.000132080000,-5.642743009321,0.479473181887
6,2019-05-07 08:00:00,0.000100350000,2019-04-13 08:00:00,0.000097370000,2019-05-08 08:00:00,0.000092600000,2019-04-14 08:00:00,0.000106280000,-7.922969606378,0.400243485823
7,2019-05-10 08:00:00,0.000102840000,2019-04-16 08:00:00,0.000097450000,2019-05-12 08:00:00,0.000095530000,2019-04-18 08:00:00,0.000095800000,-7.308129132633,0.327162194497
8,2019-05-15 08:00:00,0.000103840000,2019-04-21 08:00:00,0.000096670000,2019-07-23 08:00:00,0.000232750000,2019-06-29 08:00:00,0.000244750000,123.942912172573,1.566591316223
9,2019-09-25 08:00:00,0.000201660000,2019-09-01 08:00:00,0.000185560000,2019-11-02 08:00:00,0.000293710000,2019-10-09 08:00:00,0.000315390000,45.446137062382,2.021052686846
10,2019-11-09 08:00:00,0.000308660000,2019-10-16 08:00:00,0.000293710000,2019-11-18 08:00:00,0.000342330000,2019-10-25 05:37:00,0.000367350000,10.708442946932,2.128137116316
11,2019-11-19 08:00:00,0.000340460000,2019-10-26 05:37:00,0.000330720000,2019-12-03 08:00:00,0.000286520000,2019-11-09 03:37:00,0.000302810000,-16.043270868825,1.967704407627
12,2020-01-11 08:00:00,0.000271870000,2019-12-18 08:00:00,0.000265480000,2020-03-13 08:00:00,0.000415950000,2020-02-17 23:58:00,0.000441250000,52.795917166293,2.495663579290
13,2020-04-09 08:00:00,0.000430150000,2020-03-16 08:00:00,0.000389770000,2020-05-03 08:00:00,0.000425610000,2020-04-09 05:30:00,0.000426040000,-1.255445774730,2.483109121543
14,2020-05-25 08:00:00,0.000434280000,2020-05-01 08:00:00,0.000429420000,2020-05-29 08:00:00,0.000422400000,2020-05-05 08:00:00,0.000422830000,-2.935562310030,2.453753498443
15,2020-05-30 08:00:00,0.000422350000,2020-05-06 08:00:00,0.000408230000,2020-06-15 08:00:00,0.000421760000,2020-05-22 08:00:00,0.000422290000,-0.339694566118,2.450356552782
16,2020-06-18 08:00:00,0.000440340000,2020-05-25 08:00:00,0.000434280000,2020-08-08 08:00:00,0.000874390000,2020-07-15 08:00:00,0.000877340000,98.371558341282,3.434072136194
17,2020-08-09 08:00:00,0.001081530000,2020-07-16 08:00:00,0.000940340000,2020-09-06 08:00:00,0.001042950000,2020-08-13 08:00:00,0.001422980000,-3.767168733184,3.396400448863
18,2020-10-13 08:00:00,0.000991630000,2020-09-19 08:00:00,0.000922740000,2020-10-20 08:00:00,0.000928260000,2020-09-26 08:00:00,0.001003750000,-6.590488387806,3.330495564985
19,2020-10-24 08:00:00,0.000940390000,2020-09-30 08:00:00,0.000935520000,2020-10-28 08:00:00,0.000874480000,2020-10-04 08:00:00,0.000879640000,-7.208794223673,3.258407622748
20,2020-11-24 08:00:00,0.000831250000,2020-10-31 08:00:00,0.000817320000,2020-11-26 08:00:00,0.000758900000,2020-11-02 08:00:00,0.000840890000,-8.903759398496,3.169370028763
21,2021-01-16 08:00:00,0.000564430000,2020-12-23 07:00:00,0.000532860000,2021-02-09 08:00:00,0.000547910000,2021-01-16 08:00:00,0.000564430000,-3.126846553160,3.138101563231
22,2021-02-14 08:00:00,0.000725820000,2021-01-21 06:41:00,0.000607910000,2021-02-17 08:00:00,0.000650440000,2021-01-24 06:41:00,0.000766220000,-10.585495026315,3.032246612968
23,2021-04-05 08:00:00,0.000528370000,2021-03-12 08:00:00,0.000521380000,2021-05-23 08:00:00,0.000622430000,2021-04-29 08:00:00,0.000660830000,17.601919109715,3.208265804065
24,2021-05-27 08:00:00,0.000867260000,2021-05-03 08:00:00,0.000697360000,2021-05-29 08:00:00,0.000781890000,2021-05-05 08:00:00,0.000855290000,-10.043645504232,3.107829349023
25,2021-06-02 08:00:00,0.000837300000,2021-05-09 08:00:00,0.000825880000,2021-06-03 08:00:00,0.000816330000,2021-05-10 08:00:00,0.000897760000,-2.704478681476,3.080784562208
