,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-01-23 08:00:00,0.000007340000,2018-12-30 08:00:00,0.000005250000,2019-02-12 08:00:00,0.000006750000,2019-01-19 08:00:00,0.000006790000,-8.238147138965,0.917618528610
1,2019-04-02 08:00:00,0.000005870000,2019-03-09 02:00:00,0.000005810000,2019-04-03 08:00:00,0.000005500000,2019-03-10 02:00:00,0.000005750000,-6.503236797274,0.852586160638
2,2019-06-02 08:00:00,0.000004390000,2019-05-08 22:00:00,0.000004210000,2019-06-20 08:00:00,0.000003580000,2019-05-27 06:59:00,0.000003600000,-18.651025056948,0.666075910068
3,2019-09-19 08:00:00,0.000001770000,2019-08-26 08:00:00,0.000001730000,2019-09-20 08:00:00,0.000001710000,2019-08-27 08:00:00,0.000001710000,-3.589830508475,0.630177604983
4,2019-09-22 08:00:00,0.000001810000,2019-08-29 08:00:00,0.000001640000,2019-09-25 08:00:00,0.000001470000,2019-09-01 08:00:00,0.000001620000,-18.984530386740,0.440332301116
5,2019-09-27 08:00:00,0.000001590000,2019-09-03 08:00:00,0.000001540000,2019-11-22 08:00:00,0.000002020000,2019-10-29 05:37:00,0.000002200000,26.844025157233,0.708772552688
6,2019-11-28 08:00:00,0.000002140000,2019-11-04 03:37:00,0.000002130000,2019-11-30 08:00:00,0.000002090000,2019-11-06 03:37:00,0.000002120000,-2.536448598131,0.683408066707
7,2019-12-02 08:00:00,0.000002150000,2019-11-08 03:37:00,0.000002130000,2019-12-03 08:00:00,0.000002080000,2019-11-09 03:37:00,0.000002130000,-3.455813953488,0.648849927172
8,2020-01-13 08:00:00,0.000001840000,2019-12-20 08:00:00,0.000001820000,2020-01-14 08:00:00,0.000001810000,2019-12-21 08:00:00,0.000001870000,-1.830434782609,0.630545579346
9,2020-01-15 08:00:00,0.000001900000,2019-12-22 08:00:00,0.000001890000,2020-01-16 08:00:00,0.000001960000,2019-12-23 08:00:00,0.000001990000,2.957894736842,0.660124526714
10,2020-01-17 08:00:00,0.000001990000,2019-12-24 08:00:00,0.000001890000,2020-02-27 08:00:00,0.000001870000,2020-02-03 01:06:00,0.000002080000,-6.230150753769,0.597823019177
11,2020-04-06 08:00:00,0.000001860000,2020-03-13 08:00:00,0.000001750000,2020-04-08 08:00:00,0.000001850000,2020-03-15 08:00:00,0.000001870000,-0.737634408602,0.590446675091
12,2020-04-14 08:00:00,0.000001830000,2020-03-21 08:00:00,0.000001810000,2020-04-15 08:00:00,0.000001810000,2020-03-22 08:00:00,0.000001820000,-1.292896174863,0.577517713342
13,2020-04-16 08:00:00,0.000001840000,2020-03-23 08:00:00,0.000001770000,2020-04-22 08:00:00,0.000001820000,2020-03-29 08:00:00,0.000001830000,-1.286956521739,0.564648148125
14,2020-04-25 08:00:00,0.000001860000,2020-04-01 08:00:00,0.000001800000,2020-05-01 08:00:00,0.000001770000,2020-04-07 05:30:00,0.000001870000,-5.038709677419,0.514261051351
15,2020-06-01 08:00:00,0.000001680000,2020-05-08 08:00:00,0.000001600000,2020-06-28 08:00:00,0.000001710000,2020-06-04 08:00:00,0.000001760000,1.585714285714,0.530118194208
16,2020-06-30 08:00:00,0.000001770000,2020-06-06 04:30:00,0.000001740000,2020-07-02 08:00:00,0.000001830000,2020-06-08 04:30:00,0.000001860000,3.189830508475,0.562016499292
17,2020-07-04 08:00:00,0.000001840000,2020-06-10 04:30:00,0.000001800000,2020-07-28 08:00:00,0.000001690000,2020-07-04 08:00:00,0.000001840000,-8.352173913043,0.478494760162
18,2020-08-14 08:00:00,0.000001900000,2020-07-21 08:00:00,0.000001880000,2020-09-25 08:00:00,0.000002440000,2020-09-01 08:00:00,0.000002500000,28.221052631579,0.760705286478
19,2020-11-29 08:00:00,0.000001720000,2020-11-05 08:00:00,0.000001710000,2020-12-01 08:00:00,0.000001650000,2020-11-07 07:00:00,0.000001680000,-4.269767441860,0.718007612059
20,2020-12-04 08:00:00,0.000001630000,2020-11-10 07:00:00,0.000001620000,2020-12-05 08:00:00,0.000001580000,2020-11-11 07:00:00,0.000001630000,-3.267484662577,0.685332765433
21,2021-01-25 08:00:00,0.000000930000,2021-01-01 08:00:00,0.000000930000,2021-01-29 08:00:00,0.000000880000,2021-01-05 08:00:00,0.000000970000,-5.576344086021,0.629569324573
22,2021-01-30 08:00:00,0.000000970000,2021-01-06 08:00:00,0.000000850000,2021-02-26 08:00:00,0.000000960000,2021-02-02 06:41:00,0.000000970000,-1.230927835052,0.617260046223
23,2021-03-05 08:00:00,0.000001060000,2021-02-09 06:41:00,0.000000910000,2021-03-06 08:00:00,0.000001030000,2021-02-10 06:41:00,0.000001030000,-3.030188679245,0.586958159430
24,2021-03-20 08:00:00,0.000001000000,2021-02-24 06:30:00,0.000000910000,2021-04-30 08:00:00,0.000002260000,2021-04-06 00:46:00,0.000002340000,125.800000000000,1.844958159430
25,2021-05-01 08:00:00,0.000002290000,2021-04-07 00:46:00,0.000002110000,2021-05-10 08:00:00,0.000002460000,2021-04-16 00:46:00,0.000002500000,7.223580786026,1.917193967290
26,2021-05-14 08:00:00,0.000002450000,2021-04-20 00:46:00,0.000002420000,2021-05-22 08:00:00,0.000002090000,2021-04-28 08:00:00,0.000002290000,-14.893877551020,1.768255191780
