,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-02-19 00:00:00,3897.350000000000,2019-02-12 00:00:00,3631.050000000000,2019-02-26 00:00:00,3828.440000000000,2019-02-19 00:00:00,3899.980000000000,-2.018124494849,0.979818755052
1,2019-03-04 00:00:00,3807.320000000000,2019-02-25 00:00:00,3743.560000000000,2019-03-05 00:00:00,3716.100000000000,2019-02-26 00:00:00,3829.260000000000,-2.645911034533,0.953893622493
2,2019-03-06 00:00:00,3857.580000000000,2019-02-27 00:00:00,3809.310000000000,2019-03-15 00:00:00,3877.120000000000,2019-03-07 18:00:00,3883.370000000000,0.256535185272,0.956340695265
3,2019-03-16 00:00:00,3924.460000000000,2019-03-08 18:00:00,3913.700000000000,2019-03-24 00:00:00,4006.010000000000,2019-03-17 00:00:00,4007.130000000000,1.827992895838,0.973822535234
4,2019-03-25 00:00:00,3991.350000000000,2019-03-18 00:00:00,3981.850000000000,2019-03-26 00:00:00,3935.470000000000,2019-03-19 00:00:00,3989.020000000000,-1.650027559598,0.957754195021
5,2019-03-29 00:00:00,4028.220000000000,2019-03-22 00:00:00,3980.850000000000,2019-04-14 00:00:00,5047.450000000000,2019-04-07 00:00:00,5044.860000000000,25.052242677907,1.197693100216
6,2019-04-17 00:00:00,5173.720000000000,2019-04-10 00:00:00,5150.000000000000,2019-04-18 00:00:00,5202.410000000000,2019-04-11 00:00:00,5316.840000000000,0.304533295192,1.201340474480
7,2019-04-19 00:00:00,5258.440000000000,2019-04-12 00:00:00,5017.370000000000,2019-04-26 00:00:00,5220.470000000000,2019-04-19 00:00:00,5257.290000000000,-0.972077270065,1.189662516792
8,2019-04-27 00:00:00,5315.000000000000,2019-04-20 00:00:00,5258.680000000000,2019-04-30 00:00:00,5238.140000000000,2019-04-23 00:00:00,5358.880000000000,-1.696095954845,1.169484698968
9,2019-05-03 00:00:00,5494.810000000000,2019-04-26 00:00:00,5220.470000000000,2019-05-22 00:00:00,7904.480000000000,2019-05-14 14:00:00,8135.910000000000,43.603563635503,1.679421703890
10,2019-05-25 00:00:00,7964.520000000000,2019-05-18 00:00:00,7355.280000000000,2019-06-04 00:00:00,8115.660000000000,2019-05-28 00:00:00,8762.270000000000,1.647666149372,1.707092966811
11,2019-06-12 00:00:00,7884.900000000000,2019-06-04 22:59:00,7652.540000000000,2019-07-02 00:00:00,10624.900000000000,2019-06-25 00:00:00,11066.209999999999,34.499965123210,2.296039444981
12,2019-07-08 00:00:00,11410.000000000000,2019-07-01 00:00:00,10854.100000000000,2019-07-15 00:00:00,10174.180000000000,2019-07-08 00:00:00,11422.440000000001,-11.081025416301,2.041614730514
13,2019-07-22 00:00:00,10590.150000000000,2019-07-15 00:00:00,10174.180000000000,2019-07-22 14:51:00,10245.809999999999,2019-07-15 14:51:00,10184.420000000000,-3.501512018243,1.970127345359
14,2019-08-04 00:00:00,10816.860000000001,2019-07-28 00:00:00,9478.920000000000,2019-08-04 04:15:00,10705.590000000000,2019-07-28 04:15:00,9472.139999999999,-1.278671906635,1.944935880469
15,2019-08-05 00:00:00,10929.990000000000,2019-07-29 00:00:00,9541.540000000001,2019-08-13 00:00:00,11398.350000000000,2019-08-06 00:00:00,11794.160000000000,4.035090837229,2.023415809972
16,2019-09-04 00:00:00,10611.850000000000,2019-08-28 00:00:00,10185.690000000001,2019-09-04 01:10:00,10529.690000000001,2019-08-28 01:10:00,10180.000000000000,-1.024228810245,2.002691402295
17,2019-09-05 00:00:00,10565.920000000000,2019-08-29 00:00:00,9721.000000000000,2019-09-06 17:47:00,10507.780000000001,2019-08-30 17:47:00,9534.820000000000,-0.800259702894,1.986664670029
18,2019-09-08 00:00:00,10455.900000000000,2019-09-01 00:00:00,9588.740000000000,2019-09-08 11:05:00,10470.520000000000,2019-09-01 11:05:00,9583.200000000001,-0.110174638243,1.984475869416
19,2019-10-27 00:00:00,9230.000000000000,2019-10-20 00:00:00,7949.870000000000,2019-11-04 00:00:00,9196.459999999999,2019-10-28 00:00:00,9549.690000000001,-0.613380281690,1.972303485738
20,2019-11-05 00:00:00,9392.400000000000,2019-10-29 00:00:00,9204.450000000001,2019-11-06 00:00:00,9307.730000000000,2019-10-30 00:00:00,9407.750000000000,-1.151473531792,1.949592933133
21,2019-11-07 00:00:00,9339.160000000000,2019-10-31 00:00:00,9154.020000000000,2019-11-09 00:00:00,8773.740000000000,2019-11-02 00:00:00,9244.030000000001,-6.304291820678,1.826684905313
22,2020-01-05 00:00:00,7354.190000000000,2019-12-29 00:00:00,7315.360000000000,2020-01-05 22:21:00,7352.950000000000,2019-12-29 22:21:00,7315.470000000000,-0.266861136305,1.821810193218
23,2020-01-07 00:00:00,7758.900000000000,2019-12-31 00:00:00,7246.000000000000,2020-01-22 00:00:00,8736.040000000001,2020-01-15 00:00:00,8757.760000000000,12.343795512250,2.046690718090
24,2020-01-28 00:00:00,8907.570000000000,2020-01-21 00:00:00,8642.350000000000,2020-02-05 00:00:00,9197.020000000000,2020-01-29 00:00:00,9405.570000000000,2.999483304650,2.108080864477
25,2020-02-06 00:00:00,9612.030000000001,2020-01-30 00:00:00,9301.570000000000,2020-02-16 00:00:00,9904.459999999999,2020-02-08 23:00:00,9916.940000000001,2.792333409280,2.166945510751
26,2020-02-24 00:00:00,9936.400000000000,2020-02-16 18:06:00,9772.250000000000,2020-02-26 00:00:00,9316.480000000000,2020-02-18 18:06:00,10029.670000000000,-6.488879272171,2.026335032664
27,2020-04-09 00:00:00,7360.260000000000,2020-04-02 00:00:00,6643.360000000000,2020-04-09 01:34:00,7326.660000000000,2020-04-02 01:34:00,6688.550000000000,-0.706505612573,2.012018861929
28,2020-04-10 00:00:00,7283.540000000000,2020-04-03 00:00:00,6793.860000000000,2020-04-10 00:08:00,7267.400000000000,2020-04-03 00:08:00,6778.850000000000,-0.471595542827,2.002530270655
29,2020-04-18 00:00:00,7026.780000000000,2020-04-11 00:00:00,6858.920000000000,2020-04-20 18:00:00,6872.580000000000,2020-04-13 18:00:00,6860.130000000000,-2.444461759156,1.953579183974
