,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-02-16 00:00:00,9.285400000000,2019-02-02 00:01:00,6.528700000000,2019-03-22 00:00:00,14.356700000000,2019-03-07 18:01:00,15.357000000000,54.365848536412,1.543658485364
1,2019-03-23 00:00:00,15.152400000000,2019-03-08 18:01:00,13.771500000000,2019-04-17 00:00:00,19.639900000000,2019-04-03 00:01:00,19.730000000000,29.365770439006,1.996965692538
2,2019-04-18 00:00:00,19.475700000000,2019-04-04 00:01:00,18.362400000000,2019-05-04 00:00:00,23.699900000000,2019-04-20 00:01:00,24.170000000000,21.439592671894,2.425107002816
3,2019-05-14 00:00:00,23.521000000000,2019-04-30 00:01:00,21.722200000000,2019-06-05 00:00:00,29.245200000000,2019-05-22 00:01:00,31.670800000000,24.086550316738,3.009231621284
4,2019-06-06 00:00:00,30.829000000000,2019-05-23 00:01:00,30.827900000000,2019-06-07 00:00:00,31.088800000000,2019-05-24 00:01:00,31.211500000000,0.592713029939,3.027067729205
5,2019-06-13 00:00:00,34.888800000000,2019-05-29 23:00:00,33.519900000000,2019-06-15 00:00:00,32.388700000000,2019-05-31 23:00:00,32.625700000000,-7.415909976841,2.802583111469
6,2019-06-18 00:00:00,33.854200000000,2019-06-03 23:00:00,31.699900000000,2019-06-28 00:00:00,34.342000000000,2019-06-14 00:01:00,35.255500000000,1.190884735129,2.835958645933
7,2019-06-29 00:00:00,34.595100000000,2019-06-15 00:01:00,32.247200000000,2019-06-30 22:51:00,32.516100000000,2019-06-16 22:52:00,32.260200000000,-6.259521579646,2.658441202501
8,2019-08-09 00:00:00,31.142600000000,2019-07-26 00:01:00,28.751100000000,2019-08-09 07:57:00,30.921000000000,2019-07-26 07:58:00,28.598800000000,-0.961565508339,2.632878548838
9,2019-10-26 00:00:00,18.618900000000,2019-10-12 00:01:00,16.554300000000,2019-10-26 09:28:00,18.304500000000,2019-10-12 09:29:00,16.890000000000,-1.938606738314,2.581837387878
