,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-01-31 08:00:00,0.000092830000,2019-01-07 08:00:00,0.000090330000,2019-02-01 08:00:00,0.000090100000,2019-01-08 08:00:00,0.000090630000,-3.140859635894,0.968591403641
1,2019-06-01 08:00:00,0.000051250000,2019-05-07 22:00:00,0.000050710000,2019-06-02 08:00:00,0.000050200000,2019-05-08 22:00:00,0.000050720000,-2.248780487805,0.946103598763
2,2019-06-03 08:00:00,0.000050880000,2019-05-09 22:00:00,0.000049010000,2019-06-09 08:00:00,0.000051560000,2019-05-16 06:59:00,0.000056670000,1.136477987421,0.957468378637
3,2019-09-01 08:00:00,0.000026840000,2019-08-08 00:00:00,0.000026560000,2019-09-03 08:00:00,0.000025200000,2019-08-10 00:00:00,0.000025250000,-6.310283159463,0.894365547043
4,2019-09-18 08:00:00,0.000028020000,2019-08-25 08:00:00,0.000026770000,2019-10-31 08:00:00,0.000032200000,2019-10-07 08:00:00,0.000032510000,14.717915774447,1.041544704787
5,2019-11-22 08:00:00,0.000031920000,2019-10-29 05:37:00,0.000031380000,2019-11-23 08:00:00,0.000031640000,2019-10-30 05:37:00,0.000032100000,-1.077192982456,1.030772774963
6,2020-01-16 08:00:00,0.000026490000,2019-12-23 08:00:00,0.000026210000,2020-01-25 08:00:00,0.000026340000,2020-01-01 08:00:00,0.000026820000,-0.766251415629,1.023110260806
7,2020-02-03 08:00:00,0.000026890000,2020-01-10 08:00:00,0.000026060000,2020-02-12 08:00:00,0.000027480000,2020-01-19 07:00:00,0.000027560000,1.994124209743,1.043051502904
8,2020-02-13 08:00:00,0.000029460000,2020-01-20 07:00:00,0.000027060000,2020-02-27 08:00:00,0.000026080000,2020-02-03 01:06:00,0.000027010000,-11.673183978276,0.926319663121
9,2020-03-16 08:00:00,0.000028550000,2020-02-21 05:52:00,0.000028220000,2020-03-17 08:00:00,0.000028060000,2020-02-22 05:52:00,0.000028170000,-1.916287215412,0.907156790967
10,2020-03-28 08:00:00,0.000027160000,2020-03-04 05:52:00,0.000026790000,2020-03-31 08:00:00,0.000026750000,2020-03-07 08:00:00,0.000026800000,-1.709572901325,0.890061061954
11,2020-04-01 08:00:00,0.000027080000,2020-03-08 08:00:00,0.000026580000,2020-04-03 08:00:00,0.000026230000,2020-03-10 08:00:00,0.000026420000,-3.338847858198,0.856672583372
12,2020-04-12 08:00:00,0.000027410000,2020-03-19 08:00:00,0.000027350000,2020-04-21 08:00:00,0.000026580000,2020-03-28 08:00:00,0.000027160000,-3.228091937249,0.824391663999
13,2020-04-29 08:00:00,0.000027660000,2020-04-05 05:30:00,0.000026270000,2020-04-30 08:00:00,0.000025790000,2020-04-06 05:30:00,0.000026330000,-6.960665220535,0.754785011794
14,2020-07-09 08:00:00,0.000021780000,2020-06-15 04:30:00,0.000020400000,2020-08-26 08:00:00,0.000024410000,2020-08-02 08:00:00,0.000024660000,11.875298438935,0.873537996183
15,2020-10-10 08:00:00,0.000022880000,2020-09-16 08:00:00,0.000022570000,2020-10-11 08:00:00,0.000022480000,2020-09-17 08:00:00,0.000022540000,-1.948251748252,0.854055478701
16,2020-11-22 08:00:00,0.000024740000,2020-10-29 08:00:00,0.000018490000,2020-12-18 08:00:00,0.000025300000,2020-11-24 07:00:00,0.000032760000,2.063540824576,0.874690886946
17,2021-01-23 08:00:00,0.000008260000,2020-12-30 08:00:00,0.000008080000,2021-02-24 08:00:00,0.000009740000,2021-01-31 06:41:00,0.000011750000,17.717675544794,1.051867642394
18,2021-03-23 08:00:00,0.000010060000,2021-02-27 06:30:00,0.000009290000,2021-03-25 08:00:00,0.000009180000,2021-03-01 06:30:00,0.000009220000,-8.947514910537,0.962392493289
19,2021-03-26 08:00:00,0.000009960000,2021-03-02 06:30:00,0.000009030000,2021-05-08 08:00:00,0.000027570000,2021-04-14 00:46:00,0.000028600000,176.607228915663,2.728464782445
20,2021-05-13 08:00:00,0.000025560000,2021-04-19 00:46:00,0.000024070000,2021-05-23 08:00:00,0.000024160000,2021-04-29 08:00:00,0.000024760000,-5.677308294210,2.671691699503
21,2021-06-01 08:00:00,0.000027950000,2021-05-08 08:00:00,0.000027570000,2021-06-07 08:00:00,0.000026440000,2021-05-14 08:00:00,0.000027460000,-5.602504472272,2.615666654781
