,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2021-05-03 09:30:00,57641.529999999999,2021-05-03 12:30:00,57890.000000000000,0.331060729998,1.003310607300
1,2021-05-03 13:00:00,57820.639999999999,2021-05-03 16:00:00,58787.879999999997,1.572828249566,1.019090959962
2,2021-05-03 16:30:00,58820.400000000001,2021-05-03 19:30:00,58824.019999999997,-0.093845672590,1.018134587197
3,2021-05-03 20:00:00,58657.639999999999,2021-05-03 23:00:00,57777.330000000002,-1.600759321377,1.001836702888
4,2021-05-03 23:30:00,57953.269999999997,2021-05-04 02:30:00,57828.779999999999,-0.314811002037,0.998682810725
5,2021-05-04 03:00:00,57764.419999999998,2021-05-04 04:32:00,57012.169999999998,-1.402272229168,0.984678559013
6,2021-05-05 22:00:00,56247.160000000003,2021-05-06 01:00:00,57414.769999999997,1.975855918770,1.004134388602
7,2021-05-06 01:30:00,57535.430000000000,2021-05-06 04:30:00,56800.010000000002,-1.378203708567,0.990295371219
8,2021-05-06 05:00:00,56841.769999999997,2021-05-06 08:00:00,57436.110000000001,0.945604315277,0.999659646983
9,2021-05-06 08:30:00,56898.559999999998,2021-05-06 11:30:00,56793.599999999999,-0.284468640331,0.996815928778
10,2021-05-06 12:00:00,56797.089999999997,2021-05-06 15:00:00,56587.660000000003,-0.468733679842,0.992143516793
11,2021-05-06 15:30:00,56798.199999999997,2021-05-06 18:30:00,58276.190000000002,2.502177533795,1.016968708974
12,2021-05-06 19:00:00,57982.099999999999,2021-05-06 22:00:00,57271.309999999998,-1.325878331416,1.003484941224
13,2021-05-06 22:30:00,57260.949999999997,2021-05-07 01:30:00,56980.290000000001,-0.590142060165,0.997562954518
14,2021-05-07 02:00:00,56775.540000000001,2021-05-07 02:35:00,55834.300000000003,-1.757826592226,0.980027527630
15,2021-05-07 08:30:00,56781.239999999998,2021-05-07 09:12:00,56020.800000000003,-1.439245145051,0.965922529018
16,2021-05-07 21:00:00,57459.269999999997,2021-05-08 00:00:00,57519.250000000000,0.004386985773,0.965964903902
17,2021-05-08 00:30:00,57587.129999999997,2021-05-08 03:30:00,57611.260000000002,-0.058098276473,0.965403694942
18,2021-05-08 04:00:00,57584.010000000002,2021-05-08 07:00:00,57030.919999999998,-1.060492331118,0.955165662792
19,2021-05-08 07:30:00,57292.760000000002,2021-05-08 10:30:00,57596.300000000003,0.429805162118,0.959271014118
20,2021-05-08 11:00:00,58253.199999999997,2021-05-08 14:00:00,57877.970000000001,-0.744136287792,0.952132730404
21,2021-05-08 14:30:00,57760.529999999999,2021-05-08 17:30:00,59098.699999999997,2.216755057476,0.973239180859
22,2021-05-08 18:00:00,58800.000000000000,2021-05-08 21:00:00,58862.800000000003,0.006802721088,0.973305387606
