,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值,参考时间,参考价格
0,2019-02-11 08:00:00,0.034,2019-03-14 08:00:00,0.03406,-0.0235294117647131,0.9997647058823529,2019-02-18 02:00:00,0.03538
1,2019-03-29 08:00:00,0.03424,2019-03-30 08:00:00,0.03489,1.698364485981302,1.016748350742166,2019-03-06 02:00:00,0.03547
2,2019-05-17 08:00:00,0.03361,2019-06-10 08:00:00,0.03028,-10.10776554596846,0.9156706952824814,2019-05-17 06:59:00,0.03313
3,2019-06-13 08:00:00,0.03213,2019-06-14 08:00:00,0.031,-3.7169623404917496,0.8785010718775639,2019-05-21 06:59:00,0.03156
4,2019-09-17 08:00:00,0.01924,2019-10-22 08:00:00,0.02122,10.091060291060286,0.9794116747881667,2019-09-28 08:00:00,0.02126
5,2019-10-23 08:00:00,0.02135,2019-10-25 08:00:00,0.02164,1.158313817330204,0.9909948129614687,2019-10-01 08:00:00,0.02181
6,2019-11-14 08:00:00,0.02143,2019-11-16 08:00:00,0.02125,-1.0399440037330825,0.9805953729241379,2019-10-23 05:37:00,0.02129
7,2019-11-18 08:00:00,0.02162,2019-11-30 08:00:00,0.01996,-7.878075855689185,0.9018146143672461,2019-11-06 03:37:00,0.02025
8,2019-12-02 08:00:00,0.02039,2019-12-03 08:00:00,0.02038,-0.24904364884747227,0.8993241778787714,2019-11-09 03:37:00,0.02089
9,2020-01-13 08:00:00,0.0179,2020-01-14 08:00:00,0.0177,-1.3173184357541832,0.8861509935212296,2019-12-21 08:00:00,0.01783
10,2020-01-15 08:00:00,0.0188,2020-03-09 08:00:00,0.02482,31.821276595744667,1.2043637594786762,2020-02-13 23:58:00,0.02643
11,2020-04-09 08:00:00,0.02352,2020-05-06 08:00:00,0.02276,-3.431292517006804,1.1700508343086082,2020-04-12 05:30:00,0.02279
12,2020-05-30 08:00:00,0.02341,2020-06-28 08:00:00,0.02451,4.498846646732167,1.21503930077593,2020-06-04 08:00:00,0.0253
13,2020-06-29 08:00:00,0.02467,2020-06-30 08:00:00,0.0248,0.3269558167815086,1.218308858943745,2020-06-06 04:30:00,0.02482
14,2020-07-02 08:00:00,0.02502,2020-07-03 08:00:00,0.02492,-0.5996802557953613,1.2123120563857914,2020-06-09 04:30:00,0.02498
15,2020-07-06 08:00:00,0.02508,2020-08-28 08:00:00,0.03383,34.688357256778296,1.5591956289535744,2020-08-03 15:20:00,0.03437
16,2020-08-30 08:00:00,0.03477,2020-09-06 08:00:00,0.03296,-5.40563704342824,1.505139258519292,2020-08-12 15:20:00,0.03306
17,2020-09-07 08:00:00,0.0344,2020-09-08 08:00:00,0.03409,-1.101162790697668,1.4941276306123152,2020-08-14 15:20:00,0.03615
18,2020-09-12 08:00:00,0.03597,2020-09-16 08:00:00,0.03375,-6.371809841534612,1.4304095321969692,2020-08-23 08:00:00,0.03388
19,2020-09-18 08:00:00,0.03559,2020-09-22 08:00:00,0.03266,-8.432649620679951,1.3460830359901697,2020-08-29 08:00:00,0.03428
20,2020-09-30 08:00:00,0.03319,2020-10-01 08:00:00,0.03339,0.4025911419102312,1.350108947409272,2020-09-07 08:00:00,0.0344
21,2020-10-16 08:00:00,0.03282,2020-10-17 08:00:00,0.03229,-1.814868982327857,1.3319602575859935,2020-09-23 08:00:00,0.03269
22,2020-10-18 08:00:00,0.03242,2020-10-20 08:00:00,0.03228,-0.6318322023442144,1.3256419355625513,2020-09-26 08:00:00,0.03293
23,2020-11-22 08:00:00,0.02954,2020-12-17 08:00:00,0.02987,0.9171293161814504,1.3348132287243657,2020-11-23 07:00:00,0.03081
24,2021-01-05 08:00:00,0.03255,2021-01-09 08:00:00,0.02998,-8.09554531490016,1.2538577755753642,2020-12-16 03:10:00,0.03027
25,2021-01-10 08:00:00,0.03183,2021-02-16 08:00:00,0.03713,16.45095821551997,1.4183673577305638,2021-01-23 06:41:00,0.03739
26,2021-03-30 08:00:00,0.03153,2021-03-31 08:00:00,0.03133,-0.8343165239454668,1.410024192491109,2021-03-07 08:00:00,0.03376
