,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2021-01-17 08:00:00,35994.980000000003,2021-01-29 16:49:00,34175.620000000003,4.954482597296,1.049544825973
1,2021-02-23 20:00:00,46359.139999999999,2021-03-03 20:00:00,51665.830000000002,-11.546912086807,0.928354807606
2,2021-03-04 20:00:00,49323.309999999998,2021-03-07 10:23:00,49561.860000000001,-0.583645562311,0.922936505969
3,2021-03-17 20:00:00,54840.010000000002,2021-03-18 02:10:00,56243.889999999999,-2.659955769519,0.898386803130
4,2021-03-21 20:00:00,56270.129999999997,2021-03-29 16:59:00,57030.570000000000,-1.451409708846,0.885347529846
5,2021-04-07 20:00:00,56320.470000000001,2021-04-09 19:30:00,58735.980000000003,-4.388866907538,0.846490805092
6,2021-04-18 08:00:00,60006.669999999998,2021-04-28 09:21:00,55625.540000000001,7.201071697530,0.907447214880
7,2021-05-05 08:00:00,53205.050000000003,2021-05-05 10:13:00,55199.489999999998,-3.848591534074,0.872523278191
8,2021-05-11 08:00:00,55816.139999999999,2021-06-02 23:23:00,38153.620000000003,31.544108675376,1.147752969282
9,2021-06-04 20:00:00,36585.669999999998,2021-06-10 06:25:00,36913.349999999999,-0.995651220820,1.136325352832
10,2021-06-12 20:00:00,35597.500000000000,2021-06-14 01:28:00,37166.610000000001,-4.507921904628,1.085100693343
