,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2019-01-27,0.03244,2019-01-28,0.03188,-1.9262638717632492,0.9807373612823675
1,2019-01-30,0.03082,2019-02-01,0.031,0.38403634003893444,0.9845777246827568
2,2019-02-03,0.031,2019-02-06,0.0309,-0.5225806451612884,0.979351918231144
3,2019-02-08,0.03078,2019-02-11,0.0322,4.413385315139705,1.023485771382541
4,2019-02-12,0.0333,2019-02-13,0.03319,-0.5303303303303482,1.0181824680792375
5,2019-02-14,0.03367,2019-02-16,0.03379,0.15640035640036248,1.0197464716432412
6,2019-02-17,0.03398,2019-02-20,0.03715,9.129017068864036,1.1110366423318816
7,2019-02-23,0.03726,2019-02-25,0.03704,-0.7904455179817631,1.103132187152064
8,2019-02-28,0.03599,2019-03-01,0.0355,-1.561489302584063,1.0875172941262234
9,2019-03-06,0.03493,2019-03-08,0.03525,0.7161179501860688,1.0946784736280841
10,2019-03-16,0.03485,2019-03-18,0.03495,0.08694404591105553,1.0955479140871947
11,2019-03-23,0.0342,2019-03-25,0.03416,-0.3169590643274806,1.09237832344392
12,2019-03-27,0.03392,2019-03-29,0.0343,0.9202830188679199,1.1015811536325992
13,2019-03-30,0.03447,2019-04-01,0.03442,-0.3450536698578516,1.0981306169340208
14,2019-04-04,0.0339,2019-04-05,0.03226,-5.037758112094403,1.0477530358130769
15,2019-04-06,0.03292,2019-04-07,0.03278,-0.6252733900364558,1.0415003019127123
16,2019-04-09,0.03465,2019-04-10,0.03396,-2.1913419913420005,1.0195868819992921
17,2019-04-11,0.03415,2019-04-12,0.03248,-5.090190336749628,0.9686849786317959
18,2019-04-15,0.03225,2019-04-17,0.03219,-0.3860465116278994,0.9648245135155169
19,2019-04-19,0.03281,2019-04-20,0.03269,-0.5657421517829992,0.9591670919976869
20,2019-04-23,0.03216,2019-04-24,0.03122,-3.122885572139303,0.9279382362762939
21,2019-04-28,0.02987,2019-04-29,0.0298,-0.4343488449949803,0.9235947478263441
22,2019-05-01,0.02992,2019-05-03,0.02934,-2.1385026737967823,0.9022097210883763
23,2019-05-07,0.02977,2019-05-08,0.0293,-1.7787705744037676,0.8844220153443386
24,2019-05-12,0.02786,2019-05-13,0.02702,-3.2150753768844242,0.8522712615754944
25,2019-05-16,0.02982,2019-05-18,0.03238,8.38484238765929,0.9361196854520872
26,2019-05-19,0.0325,2019-05-20,0.032,-1.7384615384615398,0.9187350700674718
27,2019-05-22,0.03172,2019-05-24,0.0312,-1.8393442622950809,0.900341627444521
28,2019-05-25,0.03126,2019-05-27,0.03115,-0.5518873960332772,0.8948227534841882
29,2019-05-29,0.03116,2019-06-01,0.03085,-1.194865211810017,0.882874101366088
30,2019-06-02,0.03114,2019-06-03,0.03086,-1.0991650610147798,0.8718824507559402
31,2019-06-05,0.03133,2019-06-06,0.03133,-0.2,0.8698824507559402
32,2019-06-07,0.03158,2019-06-08,0.03135,-0.9283090563647691,0.8605993601922924
33,2019-06-11,0.03063,2019-06-15,0.03051,-0.5917727717923671,0.8546816324743688
34,2019-06-19,0.02938,2019-06-20,0.02936,-0.26807351940095026,0.8520008972803593
35,2019-06-22,0.02907,2019-06-23,0.02845,-2.332782937736495,0.8286730679029943
36,2019-06-24,0.02902,2019-06-25,0.02817,-3.129014472777395,0.7973829231752204
37,2019-06-30,0.02567,2019-07-03,0.02729,6.110868718348266,0.858491610358703
38,2019-07-06,0.02569,2019-07-07,0.02548,-1.0174386920980998,0.848317223437722
39,2019-07-08,0.02596,2019-07-10,0.02496,-4.052080123266567,0.8077964222050563
40,2019-07-12,0.02334,2019-07-15,0.02249,-3.841816623821766,0.7693782559668386
41,2019-07-18,0.02188,2019-07-19,0.02148,-2.028153564899456,0.749096720317844
42,2019-07-21,0.02163,2019-07-22,0.02128,-1.8181229773462766,0.7309154905443812
43,2019-07-24,0.02111,2019-07-27,0.02209,4.44234959734722,0.7753389865178534
44,2019-07-30,0.02198,2019-07-31,0.02192,-0.47297543221110566,0.7706092321957423
45,2019-08-11,0.018,2019-08-16,0.01847,2.4111111111111203,0.7947203433068535
46,2019-08-18,0.01786,2019-08-21,0.01839,2.7675251959686404,0.8223955952665399
47,2019-08-23,0.0189,2019-08-24,0.01871,-1.205291005291001,0.81034268521363
48,2019-08-25,0.0188,2019-08-26,0.01868,-0.8382978723404364,0.8019597064902256
49,2019-08-28,0.01849,2019-08-29,0.01827,-1.389832341806371,0.7880613830721619
50,2019-09-02,0.01772,2019-09-03,0.01746,-1.6672686230248297,0.7713886968419136
51,2019-09-08,0.01666,2019-09-12,0.01761,5.5022809123649425,0.826411505965563
52,2019-09-15,0.01787,2019-09-21,0.02132,19.106099608282026,1.0174725020483832
53,2019-09-22,0.02172,2019-09-23,0.02107,-3.192633517495402,0.9855461668734292
54,2019-09-24,0.02123,2019-09-25,0.02022,-4.957418747056056,0.9359719794028687
55,2019-09-27,0.02017,2019-09-30,0.021,3.9150223103619277,0.975122202506488
56,2019-10-01,0.02159,2019-10-02,0.02139,-1.1263547938860687,0.9638586545676273
57,2019-10-05,0.0215,2019-10-07,0.02167,0.5906976744186048,0.9697656313118134
58,2019-10-08,0.02171,2019-10-12,0.02211,1.6424689083371766,0.9861903203951852
59,2019-10-14,0.02184,2019-10-17,0.02181,-0.3373626373626318,0.9828166940215588
60,2019-10-18,0.02195,2019-10-19,0.02175,-1.1111617312072997,0.9717050767094858
61,2019-10-24,0.02133,2019-10-26,0.02126,-0.5281762775433528,0.9664233139340522
62,2019-10-29,0.0195,2019-11-01,0.01972,0.9282051282051356,0.9757053652161036
63,2019-11-03,0.01973,2019-11-04,0.01974,-0.14931576279777198,0.9742122075881259
64,2019-11-05,0.02005,2019-11-08,0.02021,0.5980049875311741,0.9801922574634376
65,2019-11-09,0.0208,2019-11-13,0.02125,1.9634615384615504,0.9998268728480532
66,2019-11-14,0.02137,2019-11-15,0.02135,-0.2935891436593317,0.9968909814114598
67,2019-11-17,0.02152,2019-11-19,0.02152,-0.2,0.9948909814114598
68,2019-11-20,0.0216,2019-11-22,0.02113,-2.3759259259259338,0.9711317221522004
