,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2021-01-04 16:00:00,32068.840000000000,2021-01-04 22:59:00,32063.919999999998,-0.084658004468,0.999153419955
1,2021-01-05 21:00:00,31585.000000000000,2021-01-05 22:51:00,32000.000000000000,-1.413914832990,0.985026241546
2,2021-01-13 07:00:00,33751.699999999997,2021-01-13 08:00:00,34049.150000000001,-0.981288942483,0.975360287957
3,2021-01-16 22:00:00,37148.150000000001,2021-01-17 00:00:00,37463.459999999999,-0.948790585803,0.966106161368
4,2021-01-17 02:00:00,36859.239999999998,2021-01-17 10:00:00,36715.629999999997,0.289617365958,0.968904172585
5,2021-01-17 11:00:00,36419.680000000000,2021-01-17 20:20:00,35503.639999999999,2.415233522096,0.992305470958
6,2021-01-18 03:00:00,35676.580000000002,2021-01-18 05:00:00,36073.879999999997,-1.213615710923,0.980262695862
7,2021-01-20 08:00:00,35901.940000000002,2021-01-20 09:00:00,36313.940000000002,-1.247570298430,0.968033229622
8,2021-01-20 10:00:00,36105.269999999997,2021-01-21 02:58:00,35100.000000000000,2.684274982572,0.994017903427
9,2021-01-24 23:00:00,32055.720000000001,2021-01-25 06:31:00,31957.930000000000,0.205062559818,0.996056261985
10,2021-01-26 07:00:00,32462.380000000001,2021-01-26 10:00:00,32754.200000000001,-0.998948259493,0.986106175293
11,2021-01-26 11:00:00,32307.959999999999,2021-01-26 18:18:00,32151.650000000001,0.383812657933,0.989890975614
12,2021-01-27 10:00:00,32084.880000000001,2021-01-28 04:11:00,30770.000000000000,3.998129710942,1.029468100816
13,2021-01-31 22:00:00,33691.489999999998,2021-02-01 06:41:00,33038.050000000003,1.839480860004,1.048404969490
14,2021-02-02 00:00:00,33160.000000000000,2021-02-02 01:00:00,33460.830000000002,-1.007207478890,1.037845356229
15,2021-02-05 10:00:00,36632.379999999997,2021-02-05 11:00:00,36958.330000000002,-0.989786576794,1.027572902205
16,2021-02-07 13:00:00,38312.989999999998,2021-02-07 15:14:00,38864.110000000001,-1.538467736400,1.011764024636
17,2021-02-07 22:00:00,38629.260000000002,2021-02-08 04:57:00,38419.150000000001,0.443914121057,1.016255388013
18,2021-02-13 16:00:00,46995.010000000002,2021-02-13 17:00:00,47429.919999999998,-1.025438679553,1.005834312182
19,2021-02-14 02:00:00,46855.230000000003,2021-02-14 06:00:00,47132.940000000002,-0.692697976298,0.998866918256
20,2021-02-14 07:00:00,47058.879999999997,2021-02-14 08:00:00,47156.779999999999,-0.308037250355,0.995790036067
21,2021-02-15 23:00:00,47563.580000000002,2021-02-16 00:00:00,47938.839999999997,-0.888965002214,0.986937811150
22,2021-02-16 09:00:00,47669.029999999999,2021-02-16 10:00:00,48305.279999999999,-1.434724033613,0.972777977177
23,2021-02-22 09:00:00,56235.150000000001,2021-02-22 09:32:00,56886.220000000001,-1.257763427323,0.960542731551
24,2021-02-22 12:00:00,55858.989999999998,2021-02-22 16:00:00,56422.230000000003,-1.108324711922,0.949896799089
25,2021-02-25 06:00:00,48715.970000000001,2021-02-25 07:00:00,48811.629999999997,-0.296362712269,0.947081659171
26,2021-02-26 05:00:00,49151.360000000001,2021-02-26 20:21:00,46831.620000000003,4.619584564903,0.990832897315
27,2021-02-27 11:00:00,47375.339999999997,2021-02-27 13:00:00,47657.480000000003,-0.695541900069,0.983941239355
28,2021-02-27 16:00:00,47153.010000000002,2021-02-27 20:00:00,47299.989999999998,-0.411708626872,0.979890268389
29,2021-02-28 00:00:00,46528.820000000000,2021-02-28 01:00:00,46883.190000000002,-0.861613984623,0.971447396803
30,2021-03-04 13:00:00,49065.320000000000,2021-03-04 14:00:00,49664.400000000001,-1.320984597675,0.958614726316
31,2021-03-04 18:00:00,49069.989999999998,2021-03-04 20:00:00,49323.309999999998,-0.616242208323,0.952707337758
32,2021-03-06 19:00:00,48035.370000000003,2021-03-06 20:00:00,48171.019999999997,-0.382396076058,0.949064222282
33,2021-03-11 18:00:00,54474.269999999997,2021-03-11 18:51:00,55240.650000000001,-1.506866030513,0.934763095908
34,2021-03-12 22:00:00,55689.989999999998,2021-03-12 23:00:00,56221.529999999999,-1.054462372861,0.924906370787
35,2021-03-15 08:00:00,58976.080000000002,2021-03-15 09:00:00,59404.480000000003,-0.826396193168,0.917262979748
36,2021-03-17 12:00:00,55506.230000000003,2021-03-17 14:00:00,55951.370000000003,-0.901964031785,0.908989597594
37,2021-03-19 09:00:00,56880.000000000000,2021-03-19 10:00:00,57393.190000000002,-1.002232770745,0.899879405964
38,2021-03-21 08:00:00,58100.019999999997,2021-03-21 09:00:00,58331.419999999998,-0.498278692503,0.895395498626
39,2021-03-21 10:00:00,58179.989999999998,2021-03-21 21:32:00,57234.709999999999,1.524751052724,0.909048050917
40,2021-03-22 07:00:00,57588.250000000000,2021-03-22 12:00:00,57564.169999999998,-0.058185914661,0.908519112994
41,2021-03-22 17:00:00,57210.580000000002,2021-03-22 18:11:00,57887.080000000002,-1.282473591423,0.896867595297
42,2021-03-22 21:00:00,57267.750000000000,2021-03-23 18:09:00,54650.000000000000,4.471071851085,0.936967189892
43,2021-03-24 03:00:00,55364.680000000000,2021-03-24 14:36:00,54640.150000000001,1.208650208039,0.948291845782
44,2021-03-29 05:00:00,54859.989999999998,2021-03-29 07:00:00,55600.010000000002,-1.448924781065,0.934551810231
45,2021-03-29 10:00:00,55241.290000000001,2021-03-29 11:00:00,55354.669999999998,-0.305245025958,0.931699137316
46,2021-03-29 14:00:00,55048.800000000003,2021-03-29 14:51:00,55434.790000000001,-0.801177864004,0.924234570068
47,2021-03-31 19:00:00,57718.440000000002,2021-03-31 20:00:00,58015.019999999997,-0.613839251373,0.918561255502
48,2021-04-03 05:00:00,58670.650000000001,2021-04-03 08:00:00,58950.010000000002,-0.576149488714,0.913268969525
49,2021-04-04 00:00:00,58829.989999999998,2021-04-04 18:00:00,57686.360000000001,1.843957495148,0.930109261140
50,2021-04-05 03:00:00,58102.910000000003,2021-04-05 06:00:00,58116.690000000002,-0.123716540187,0.928958562142
51,2021-04-05 09:00:00,57908.139999999999,2021-04-05 18:52:00,57529.989999999998,0.553017002446,0.934095860936
52,2021-04-06 23:00:00,57949.269999999997,2021-04-07 01:00:00,58077.510000000002,-0.321297006848,0.931094638894
53,2021-04-07 06:00:00,57860.629999999997,2021-04-07 13:45:00,58124.529999999999,-0.556095967154,0.925916859157
54,2021-04-08 16:00:00,57023.629999999997,2021-04-08 20:47:00,57222.019999999997,-0.447908402183,0.921769599747
55,2021-04-11 05:00:00,58619.720000000001,2021-04-11 05:33:00,59182.199999999997,-1.059540577812,0.912003076804
56,2021-04-15 03:00:00,62119.260000000002,2021-04-15 05:00:00,62397.389999999999,-0.547735533231,0.907007711888
57,2021-04-15 17:00:00,62615.320000000000,2021-04-15 22:00:00,62918.660000000003,-0.584450131374,0.901706704125
58,2021-04-15 23:00:00,62627.279999999999,2021-04-16 03:21:00,62967.290000000001,-0.642910373882,0.895909538182
59,2021-04-17 18:00:00,61711.290000000001,2021-04-18 04:38:00,60740.000000000000,1.473925938025,0.909114581246
60,2021-04-19 17:00:00,56778.800000000003,2021-04-19 20:00:00,57107.410000000003,-0.678754746490,0.902943922875
61,2021-04-19 21:00:00,56515.699999999997,2021-04-20 04:27:00,56040.839999999997,0.740226698068,0.909627754861
62,2021-04-20 23:00:00,55336.139999999999,2021-04-21 01:00:00,55784.860000000001,-0.910898627913,0.901341968123
63,2021-04-21 12:00:00,55204.599999999999,2021-04-21 15:00:00,55559.580000000002,-0.743026124635,0.894644761827
64,2021-04-21 16:00:00,55304.040000000001,2021-04-21 17:00:00,55445.480000000003,-0.355749851186,0.891462064418
65,2021-04-22 03:00:00,55306.339999999997,2021-04-22 04:00:00,55478.699999999997,-0.411646006588,0.887792396430
66,2021-04-22 22:00:00,54419.129999999997,2021-04-23 01:00:00,54897.110000000001,-0.978330836969,0.879106849647
67,2021-04-25 19:00:00,49339.750000000000,2021-04-25 20:00:00,49550.739999999998,-0.527626812053,0.874468446202
68,2021-04-26 04:00:00,49333.010000000002,2021-04-26 08:11:00,49617.339999999997,-0.676348372013,0.868553993102
69,2021-04-29 12:00:00,54265.099999999999,2021-04-29 16:00:00,54465.269999999997,-0.468874285683,0.864481566771
70,2021-04-29 20:00:00,54300.160000000003,2021-04-30 06:00:00,53329.199999999997,1.688134694262,0.879075180026
71,2021-05-02 12:00:00,56450.190000000002,2021-05-02 13:00:00,56905.680000000000,-0.906888338197,0.871102949734
72,2021-05-02 16:00:00,56633.029999999999,2021-05-02 19:00:00,56831.669999999998,-0.450749377174,0.867176458613
73,2021-05-02 21:00:00,56839.660000000003,2021-05-03 04:02:00,56911.769999999997,-0.226865642757,0.865209133167
74,2021-05-04 05:00:00,56783.930000000000,2021-05-04 06:00:00,57110.239999999998,-0.674652018626,0.859371982285
75,2021-05-05 20:00:00,55108.949999999997,2021-05-05 21:00:00,55573.099999999999,-0.942240688672,0.851274629800
76,2021-05-07 03:00:00,55752.540000000001,2021-05-07 04:00:00,56128.419999999998,-0.774193498628,0.844684116961
77,2021-05-07 11:00:00,55829.279999999999,2021-05-07 17:05:00,56239.980000000003,-0.835635494493,0.837625636663
78,2021-05-10 18:00:00,57899.650000000001,2021-05-10 20:00:00,58070.629999999997,-0.395304030335,0.834314468763
79,2021-05-10 21:00:00,57650.010000000002,2021-05-10 23:59:00,58114.110000000001,-0.905030215953,0.826763670724
80,2021-05-11 01:00:00,57572.320000000000,2021-05-11 16:00:00,55737.889999999999,3.086305502366,0.852280123385
81,2021-05-13 00:00:00,55479.129999999997,2021-05-13 13:26:00,50934.680000000000,8.091278414063,0.921240481036
82,2021-05-15 05:00:00,49146.010000000002,2021-05-15 06:00:00,49810.370000000003,-1.451808620883,0.907865832313
83,2021-05-15 09:00:00,49444.699999999997,2021-05-15 09:17:00,50198.660000000003,-1.624855040075,0.893114328580
84,2021-05-15 13:00:00,49322.029999999999,2021-05-15 14:00:00,49668.919999999998,-0.803316550434,0.885939793364
85,2021-05-16 00:00:00,48983.000000000000,2021-05-16 12:00:00,48386.620000000003,1.117524447257,0.895840387143
86,2021-05-16 21:00:00,48618.139999999999,2021-05-16 22:00:00,48915.779999999999,-0.712199479454,0.889460216569
87,2021-05-16 23:00:00,48284.320000000000,2021-05-17 08:00:00,46426.830000000002,3.746983865570,0.922788147374
88,2021-05-18 15:00:00,44898.050000000003,2021-05-18 16:00:00,45172.690000000002,-0.711696944522,0.916220692325
89,2021-05-20 15:00:00,39681.669999999998,2021-05-20 15:02:00,40106.919999999998,-1.171653486358,0.905485760641
90,2021-05-22 20:00:00,38157.750000000000,2021-05-22 21:34:00,38693.589999999997,-1.504275671390,0.891864758636
91,2021-05-22 23:00:00,37808.489999999998,2021-05-23 00:00:00,38161.919999999998,-1.034790043189,0.882635830915
92,2021-05-23 03:00:00,37647.300000000003,2021-05-23 05:00:00,38022.809999999998,-1.097442047637,0.872949414179
93,2021-05-23 07:00:00,37621.620000000003,2021-05-23 09:00:00,38191.339999999997,-1.614342019296,0.858857024978
94,2021-05-23 13:00:00,37198.730000000003,2021-05-24 05:10:00,33899.820000000000,8.768340397643,0.934164532457
