,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-02-18 00:00:00,3667.620000000000,2019-02-11 00:00:00,3666.440000000000,2019-02-27 00:00:00,3809.310000000000,2019-02-20 00:00:00,3902.000000000000,3.613268277521,1.036132682775
1,2019-03-06 00:00:00,3857.580000000000,2019-02-27 00:00:00,3830.940000000000,2019-03-25 00:00:00,3991.350000000000,2019-03-18 00:00:00,4006.000000000000,3.217718103059,1.069472511681
2,2019-03-28 00:00:00,4039.580000000000,2019-03-21 00:00:00,4013.870000000000,2019-03-29 00:00:00,4028.220000000000,2019-03-22 00:00:00,4043.470000000000,-0.531217354279,1.063791288099
3,2019-03-30 00:00:00,4104.240000000000,2019-03-23 00:00:00,3979.440000000000,2019-04-16 00:00:00,5024.950000000000,2019-04-09 00:00:00,5159.330000000000,22.183142311366,1.299773623434
4,2019-04-18 00:00:00,5202.410000000000,2019-04-11 00:00:00,5151.410000000000,2019-04-19 00:00:00,5258.440000000000,2019-04-12 00:00:00,5316.620000000000,0.827000851528,1.310522762368
5,2019-04-20 00:00:00,5258.680000000000,2019-04-13 00:00:00,5017.960000000000,2019-04-30 00:00:00,5238.140000000000,2019-04-23 00:00:00,5257.480000000000,-0.640592315942,1.302127654254
6,2019-05-03 00:00:00,5494.810000000000,2019-04-26 00:00:00,5405.790000000000,2019-05-23 00:00:00,7627.800000000000,2019-05-16 00:00:00,8150.200000000000,38.568266691660,1.804335720612
7,2019-05-25 00:00:00,7964.520000000000,2019-05-18 00:00:00,7868.020000000000,2019-06-04 00:00:00,8115.660000000000,2019-05-28 00:00:00,8650.930000000000,1.647666149372,1.834065149502
8,2019-06-13 00:00:00,8127.640000000000,2019-06-05 22:59:00,7660.980000000000,2019-07-02 00:00:00,10624.900000000000,2019-06-25 00:00:00,10848.730000000000,30.475524260425,2.393006119090
9,2019-07-04 00:00:00,11940.000000000000,2019-06-27 00:00:00,11778.760000000000,2019-07-05 00:00:00,11145.670000000000,2019-06-28 00:00:00,13031.139999999999,-6.902680067002,2.227824562705
10,2019-07-09 00:00:00,12238.600000000000,2019-07-02 00:00:00,10881.440000000001,2019-07-12 00:00:00,11342.879999999999,2019-07-05 00:00:00,11982.570000000000,-7.568810975112,2.059204732697
11,2019-07-13 00:00:00,11757.219999999999,2019-07-06 00:00:00,11088.830000000000,2019-07-15 00:00:00,10174.180000000000,2019-07-08 00:00:00,11134.910000000000,-13.714407402430,1.776797006405
12,2019-07-23 00:00:00,10343.080000000000,2019-07-16 00:00:00,10195.010000000000,2019-07-23 00:33:00,10266.930000000000,2019-07-16 00:33:00,9975.879999999999,-0.986241042320,1.759273505089
13,2019-08-04 00:00:00,10816.860000000001,2019-07-28 00:00:00,9815.070000000000,2019-08-04 04:15:00,10705.590000000000,2019-07-28 04:15:00,10107.299999999999,-1.278671906635,1.736778169019
14,2019-08-05 00:00:00,10929.990000000000,2019-07-29 00:00:00,9477.639999999999,2019-08-13 14:31:00,10975.080000000000,2019-08-06 14:31:00,11779.200000000001,0.162534686674,1.739601035974
15,2019-09-04 00:00:00,10611.850000000000,2019-08-28 00:00:00,10387.680000000000,2019-09-04 01:10:00,10529.690000000001,2019-08-28 01:10:00,10372.340000000000,-1.024228810245,1.721783540980
16,2019-09-05 00:00:00,10565.920000000000,2019-08-29 00:00:00,10165.809999999999,2019-09-06 17:47:00,10507.780000000001,2019-08-30 17:47:00,9530.020000000000,-0.800259702894,1.708004801130
17,2019-09-08 00:00:00,10455.900000000000,2019-09-01 00:00:00,9577.100000000000,2019-09-08 11:05:00,10470.520000000000,2019-09-01 11:05:00,9558.730000000000,-0.110174638243,1.706123013020
18,2019-10-27 00:00:00,9230.000000000000,2019-10-20 00:00:00,7947.630000000000,2019-11-04 00:00:00,9196.459999999999,2019-10-28 00:00:00,9241.450000000001,-0.613380281690,1.695657990876
19,2019-11-06 00:00:00,9307.730000000000,2019-10-30 00:00:00,9214.070000000000,2019-11-07 00:00:00,9339.160000000000,2019-10-31 00:00:00,9407.870000000001,0.087676318501,1.697144681377
20,2019-11-08 00:00:00,9214.000000000000,2019-11-01 00:00:00,9160.090000000000,2019-11-09 00:00:00,8773.740000000000,2019-11-02 00:00:00,9130.350000000000,-5.028163663990,1.611809469183
21,2020-01-05 00:00:00,7354.190000000000,2019-12-29 00:00:00,7250.010000000000,2020-01-05 22:21:00,7352.950000000000,2019-12-29 22:21:00,7316.830000000000,-0.266861136305,1.607508176118
22,2020-01-06 00:00:00,7357.640000000000,2019-12-30 00:00:00,7311.180000000000,2020-01-23 00:00:00,8682.770000000000,2020-01-16 00:00:00,8753.280000000001,17.760258724265,1.893005787211
23,2020-01-28 00:00:00,8907.570000000000,2020-01-21 00:00:00,8724.030000000001,2020-02-17 00:00:00,9910.700000000001,2020-02-10 00:00:00,9921.020000000000,11.011544955583,2.101454970481
24,2020-02-19 00:00:00,10164.780000000001,2020-02-12 00:00:00,9860.709999999999,2020-02-20 00:00:00,9594.650000000000,2020-02-12 18:06:00,10305.000000000000,-5.858876926013,1.978333310105
25,2020-02-24 00:00:00,9936.400000000000,2020-02-16 18:06:00,9830.650000000000,2020-02-25 00:00:00,9655.520000000000,2020-02-17 18:06:00,9779.840000000000,-3.076778310052,1.917464379919
26,2020-04-09 00:00:00,7360.260000000000,2020-04-02 00:00:00,6420.700000000000,2020-04-09 01:34:00,7326.660000000000,2020-04-02 01:34:00,6303.400000000000,-0.706505612573,1.903917386456
27,2020-04-10 00:00:00,7283.540000000000,2020-04-03 00:00:00,6714.620000000000,2020-04-10 00:08:00,7267.400000000000,2020-04-03 00:08:00,6683.130000000000,-0.471595542827,1.894938596922
28,2020-04-19 00:00:00,7248.600000000000,2020-04-12 00:00:00,6873.810000000000,2020-04-20 18:00:00,6872.580000000000,2020-04-13 18:00:00,7103.980000000000,-5.437484479762,1.791901604814
29,2020-04-23 00:00:00,7125.120000000000,2020-04-16 00:00:00,6826.000000000000,2020-05-11 00:00:00,8722.770000000000,2020-05-04 00:00:00,8975.920000000000,22.172780247912,2.189216009908
30,2020-05-14 00:00:00,9309.350000000000,2020-05-07 00:00:00,9023.330000000000,2020-05-16 00:00:00,9315.959999999999,2020-05-09 00:00:00,9970.080000000000,-0.178996116807,2.185297398262
31,2020-05-18 00:00:00,9681.110000000001,2020-05-11 00:00:00,9558.000000000000,2020-05-22 00:00:00,9067.510000000000,2020-05-15 00:00:00,9336.290000000001,-6.588116187090,2.041327466631
32,2020-05-29 00:00:00,9575.870000000001,2020-05-22 00:00:00,9489.990000000000,2020-06-06 00:00:00,9621.170000000000,2020-05-30 00:00:00,9593.540000000001,0.223064066241,2.045880934683
33,2020-06-07 00:00:00,9666.850000000000,2020-05-31 00:00:00,9425.049999999999,2020-06-10 00:00:00,9772.440000000001,2020-06-03 00:00:00,10173.480000000000,0.842289628990,2.063113177617
34,2020-06-11 00:00:00,9885.219999999999,2020-06-04 00:00:00,9502.559999999999,2020-06-11 16:59:00,9280.590000000000,2020-06-04 16:59:00,9560.490000000000,-6.366505247228,1.931764968908
35,2020-06-23 00:00:00,9685.690000000001,2020-06-16 00:00:00,9332.010000000000,2020-06-24 10:38:00,9462.840000000000,2020-06-17 10:38:00,9519.000000000000,-2.550816978450,1.882489180097
36,2020-07-09 00:00:00,9436.059999999999,2020-07-02 00:00:00,9118.629999999999,2020-07-09 02:00:00,9382.110000000001,2020-07-02 02:00:00,9124.480000000000,-0.821742867256,1.867019959533
37,2020-07-22 00:00:00,9390.000000000000,2020-07-15 00:00:00,9231.000000000000,2020-07-22 00:30:00,9368.850000000000,2020-07-15 00:30:00,9220.850000000000,-0.475239616613,1.858147141035
38,2020-07-23 00:00:00,9518.160000000000,2020-07-16 00:00:00,9257.360000000001,2020-08-10 00:00:00,11681.690000000001,2020-08-03 00:00:00,11806.280000000001,22.480548761525,2.275868815137
