,开仓时间,开仓价格,平仓时间,平仓价格,盈利,净值
0,2019-01-02 00:00:00,132.970000000000,2019-01-02 01:00:00,133.290000000000,-0.340655787020,0.996593442130
1,2019-01-02 02:00:00,132.560000000000,2019-01-02 03:42:00,133.810000000000,-1.042969221485,0.986199279265
2,2019-01-04 01:00:00,143.950000000000,2019-01-04 02:00:00,144.550000000000,-0.516811392845,0.981102489034
3,2019-01-05 02:00:00,147.240000000000,2019-01-05 04:00:00,148.310000000000,-0.826704699810,0.972991668647
4,2019-01-06 21:00:00,150.680000000000,2019-01-07 01:02:00,151.700000000000,-0.776931245023,0.965432192362
5,2019-01-08 00:00:00,150.590000000000,2019-01-08 04:00:00,151.390000000000,-0.631243774487,0.959337961751
6,2019-01-08 05:00:00,150.030000000000,2019-01-08 16:46:00,147.330000000000,1.699640071986,0.975643254174
7,2019-01-08 23:00:00,149.660000000000,2019-01-09 09:46:00,148.630000000000,0.588226647067,0.981382247776
8,2019-01-09 23:00:00,147.880000000000,2019-01-10 00:00:00,148.260000000000,-0.356965106843,0.977879055586
9,2019-01-10 05:00:00,147.660000000000,2019-01-10 05:16:00,147.860000000000,-0.235446295544,0.975576675575
10,2019-01-10 14:00:00,147.420000000000,2019-01-11 08:58:00,126.930000000000,13.799063899064,1.110197124422
11,2019-01-12 13:00:00,124.670000000000,2019-01-12 16:00:00,124.520000000000,0.020317638566,1.110422690261
12,2019-01-12 17:00:00,123.650000000000,2019-01-12 19:00:00,124.250000000000,-0.585240598463,1.103924045863
13,2019-01-13 07:00:00,122.780000000000,2019-01-13 12:00:00,123.430000000000,-0.629402182766,1.096975923822
14,2019-01-13 14:00:00,122.680000000000,2019-01-13 16:00:00,123.190000000000,-0.515715683078,1.091318646944
15,2019-01-13 17:00:00,122.900000000000,2019-01-13 18:00:00,122.990000000000,-0.173230268511,1.089428152721
16,2019-01-13 23:00:00,122.280000000000,2019-01-14 08:45:00,114.500000000000,6.262446843310,1.157653011681
17,2019-01-18 19:00:00,119.830000000000,2019-01-18 20:00:00,120.460000000000,-0.625744805141,1.150409058099
18,2019-01-18 21:00:00,119.860000000000,2019-01-19 00:00:00,120.810000000000,-0.892591356583,1.140140606281
19,2019-01-19 01:00:00,119.660000000000,2019-01-19 08:00:00,119.160000000000,0.317850576634,1.143764549773
20,2019-01-22 18:00:00,115.690000000000,2019-01-22 18:12:00,116.080000000000,-0.437107788054,1.138765065849
21,2019-01-24 00:00:00,116.320000000000,2019-01-24 01:00:00,117.230000000000,-0.882324621733,1.128717461289
22,2019-01-24 04:00:00,115.700000000000,2019-01-24 15:23:00,115.700000000000,-0.100000000000,1.127588743828
23,2019-01-25 17:00:00,115.370000000000,2019-01-25 19:15:00,115.380000000000,-0.108667764584,1.126363418346
24,2019-01-25 22:00:00,115.450000000000,2019-01-25 23:00:00,115.790000000000,-0.394499783456,1.121919917100
25,2019-01-26 01:00:00,115.180000000000,2019-01-26 07:00:00,115.360000000000,-0.256277131446,1.119044692919
26,2019-01-26 08:00:00,115.130000000000,2019-01-26 10:58:00,115.400000000000,-0.334517501954,1.115301292567
27,2019-01-27 00:00:00,115.450000000000,2019-01-27 01:00:00,115.700000000000,-0.316543958424,1.111770873707
28,2019-01-27 05:00:00,115.380000000000,2019-01-27 07:00:00,115.570000000000,-0.264673253597,1.108828313563
29,2019-01-27 08:00:00,115.320000000000,2019-01-27 10:13:00,115.440000000000,-0.204058272633,1.106565657660
30,2019-01-27 13:00:00,114.840000000000,2019-01-28 01:25:00,114.150000000000,0.500835945664,1.112107736236
31,2019-01-30 05:00:00,105.000000000000,2019-01-30 11:00:00,104.610000000000,0.271428571429,1.115126314377
32,2019-01-31 23:00:00,105.780000000000,2019-02-01 00:00:00,106.500000000000,-0.780657969370,1.106420991935
33,2019-02-01 01:00:00,106.090000000000,2019-02-01 04:18:00,106.640000000000,-0.618427750024,1.099578577489
34,2019-02-01 08:00:00,106.470000000000,2019-02-01 16:39:00,105.140000000000,1.149178172255,1.112214694488
35,2019-02-02 01:00:00,106.130000000000,2019-02-02 03:00:00,106.850000000000,-0.778413266748,1.103557067752
36,2019-02-04 04:00:00,107.060000000000,2019-02-04 07:00:00,107.500000000000,-0.510984494676,1.097918062246
37,2019-02-04 08:00:00,107.330000000000,2019-02-04 12:21:00,107.800000000000,-0.537901798192,1.092012341246
38,2019-02-04 16:00:00,107.420000000000,2019-02-04 16:47:00,107.760000000000,-0.416514615528,1.087463950241
39,2019-02-04 18:00:00,107.170000000000,2019-02-04 22:13:00,107.480000000000,-0.389260054120,1.083230887480
40,2019-02-05 10:00:00,107.320000000000,2019-02-05 13:00:00,107.510000000000,-0.277040626165,1.080229897847
41,2019-02-06 00:00:00,106.940000000000,2019-02-06 05:00:00,107.110000000000,-0.258967645409,1.077432451915
42,2019-02-06 09:00:00,106.640000000000,2019-02-06 15:05:00,103.710000000000,2.647561890473,1.105958142908
43,2019-02-08 11:00:00,103.870000000000,2019-02-08 11:34:00,104.500000000000,-0.706527390007,1.098144245706
44,2019-02-10 21:00:00,116.870000000000,2019-02-11 00:17:00,117.780000000000,-0.878642936596,1.088495478857
45,2019-02-14 19:00:00,121.300000000000,2019-02-14 23:17:00,121.940000000000,-0.627617477329,1.081663890992
46,2019-02-15 02:00:00,121.740000000000,2019-02-15 03:00:00,121.810000000000,-0.157499589289,1.079960274806
47,2019-02-15 04:00:00,121.460000000000,2019-02-15 11:01:00,121.550000000000,-0.174098468632,1.078080080506
48,2019-02-15 23:00:00,121.070000000000,2019-02-16 03:00:00,121.470000000000,-0.430387379202,1.073440159902
49,2019-02-16 04:00:00,121.150000000000,2019-02-16 05:24:00,121.510000000000,-0.397152290549,1.069176967719
50,2019-02-20 09:00:00,141.490000000000,2019-02-20 10:00:00,143.300000000000,-1.379242349283,1.054430426192
51,2019-02-21 18:00:00,144.420000000000,2019-02-21 22:00:00,145.020000000000,-0.515454923141,1.048995312649
52,2019-02-22 01:00:00,143.520000000000,2019-02-22 04:00:00,144.350000000000,-0.678316610925,1.041879803195
53,2019-02-22 16:00:00,144.870000000000,2019-02-22 16:30:00,146.270000000000,-1.066383654311,1.030769367276
54,2019-02-27 09:00:00,135.590000000000,2019-02-27 13:46:00,136.460000000000,-0.741640238956,1.023124766878
55,2019-02-28 04:00:00,135.610000000000,2019-02-28 08:38:00,135.310000000000,0.121222623700,1.024365025564
56,2019-03-02 08:00:00,135.320000000000,2019-03-02 09:00:00,135.650000000000,-0.343866390777,1.020842578522
57,2019-03-02 13:00:00,134.610000000000,2019-03-03 08:01:00,132.680000000000,1.333771636580,1.034458287289
58,2019-03-03 10:00:00,133.810000000000,2019-03-03 15:42:00,133.960000000000,-0.212099245198,1.032264209069
59,2019-03-03 22:00:00,132.610000000000,2019-03-04 23:04:00,126.130000000000,4.786509313023,1.081673631572
