,开仓时间,开仓价格,开仓参考时间,开仓参考价格,平仓时间,平仓价格,平仓参考时间,平仓参考价格,盈利,净值
0,2019-02-17 00:00:00,3617.220000000000,2019-02-03 00:01:00,3507.820000000000,2019-02-17 00:01:00,3616.250000000000,2019-02-03 00:02:00,3507.710000000000,-0.276816173747,0.997231838263
1,2019-02-18 00:00:00,3667.620000000000,2019-02-04 00:01:00,3459.590000000000,2019-03-05 00:00:00,3716.100000000000,2019-02-19 00:01:00,3902.000000000000,1.071838140265,1.007920549452
2,2019-03-11 00:00:00,3915.990000000000,2019-02-25 00:01:00,3747.230000000000,2019-06-05 00:00:00,7687.040000000000,2019-05-22 00:01:00,7914.420000000000,96.048764807877,1.976015787445
3,2019-06-06 00:00:00,7778.080000000000,2019-05-23 00:01:00,7627.870000000000,2019-06-07 00:00:00,7787.570000000000,2019-05-24 00:01:00,7850.640000000000,-0.127990455228,1.973486675843
4,2019-06-15 00:00:00,8650.879999999999,2019-05-31 23:00:00,8522.020000000000,2019-07-11 00:00:00,12108.110000000001,2019-06-27 00:01:00,13031.139999999999,39.713911185914,2.757235421554
5,2019-07-12 00:00:00,11342.879999999999,2019-06-28 00:01:00,11252.900000000000,2019-07-13 00:00:00,11757.219999999999,2019-06-29 00:01:00,12370.430000000000,3.402864175589,2.851060397951
6,2019-07-16 00:00:00,10833.780000000001,2019-07-02 00:01:00,10618.000000000000,2019-07-16 16:18:00,10008.010000000000,2019-07-02 16:19:00,10519.809999999999,-7.872178039429,2.626619847412
7,2019-08-04 00:00:00,10816.860000000001,2019-07-21 00:01:00,10718.350000000000,2019-08-04 04:15:00,10705.590000000000,2019-07-21 04:16:00,10623.930000000000,-1.278671906635,2.593033997329
8,2019-08-05 00:00:00,10929.990000000000,2019-07-22 00:01:00,10630.950000000001,2019-08-13 14:31:00,10975.080000000000,2019-07-30 14:32:00,9569.570000000000,0.162534686674,2.597248577012
9,2019-08-14 00:00:00,10893.360000000001,2019-07-31 00:01:00,9561.700000000001,2019-08-14 00:01:00,10888.690000000001,2019-07-31 00:02:00,9565.299999999999,-0.292870152093,2.589642011154
10,2019-09-05 00:00:00,10565.920000000000,2019-08-22 00:01:00,10158.070000000000,2019-09-06 17:47:00,10507.780000000001,2019-08-23 17:48:00,10400.090000000000,-0.800259702894,2.568918149690
11,2019-09-08 00:00:00,10455.900000000000,2019-08-25 00:01:00,10140.379999999999,2019-09-08 11:05:00,10470.520000000000,2019-08-25 11:06:00,10099.389999999999,-0.110174638243,2.566087853412
12,2019-10-27 00:00:00,9230.000000000000,2019-10-13 00:01:00,8296.430000000000,2019-11-10 00:00:00,8809.180000000000,2019-10-27 00:01:00,9241.450000000001,-4.809263271939,2.442677932752
13,2020-01-05 00:00:00,7354.190000000000,2019-12-22 00:01:00,7124.810000000000,2020-01-05 22:21:00,7352.950000000000,2019-12-22 22:22:00,7383.000000000000,-0.266861136305,2.436159374664
14,2020-01-07 00:00:00,7758.900000000000,2019-12-24 00:01:00,7313.620000000000,2020-02-21 00:00:00,9597.209999999999,2020-02-06 17:07:00,9781.530000000001,23.442920388199,3.007266277397
15,2020-04-09 00:00:00,7360.260000000000,2020-03-26 00:01:00,6732.960000000000,2020-04-09 01:34:00,7326.660000000000,2020-03-26 01:35:00,6705.970000000000,-0.706505612573,2.986019772362
16,2020-04-10 00:00:00,7283.540000000000,2020-03-27 00:01:00,6747.760000000000,2020-04-10 00:08:00,7267.400000000000,2020-03-27 00:09:00,6821.710000000000,-0.471595542827,2.971937836207
17,2020-04-17 00:00:00,7101.990000000000,2020-04-03 00:01:00,6791.530000000000,2020-04-20 18:00:00,6872.580000000000,2020-04-06 18:01:00,7190.000000000000,-3.480221388653,2.868507819974
18,2020-04-24 00:00:00,7483.960000000000,2020-04-10 00:01:00,7287.680000000000,2020-05-22 00:00:00,9067.510000000000,2020-05-08 00:01:00,9970.080000000000,20.909252588202,3.468291365565
19,2020-05-26 00:00:00,8900.350000000000,2020-05-12 00:01:00,8562.219999999999,2020-05-28 00:00:00,9204.070000000000,2020-05-14 00:01:00,9336.290000000001,3.162450072188,3.577974348359
20,2020-05-30 00:00:00,9426.600000000000,2020-05-16 00:01:00,9326.500000000000,2020-06-01 00:00:00,9448.270000000000,2020-05-18 00:01:00,9707.379999999999,-0.020118600556,3.577254509992
21,2020-06-02 00:00:00,10202.709999999999,2020-05-19 00:01:00,9704.740000000000,2020-06-03 00:00:00,9518.020000000000,2020-05-20 00:01:00,9762.299999999999,-6.960864074349,3.328246685958
22,2020-06-04 00:00:00,9666.320000000000,2020-05-21 00:01:00,9489.990000000000,2020-06-11 16:59:00,9280.590000000000,2020-05-28 17:00:00,9460.260000000000,-4.240453450744,3.187113934514
23,2020-06-13 00:00:00,9464.959999999999,2020-05-30 00:01:00,9425.049999999999,2020-06-14 00:00:00,9473.340000000000,2020-05-31 00:01:00,9681.580000000000,-0.161462911623,3.181967927558
24,2020-06-17 00:00:00,9526.969999999999,2020-06-03 00:01:00,9502.559999999999,2020-06-17 14:30:00,9418.700000000001,2020-06-03 14:31:00,9552.950000000001,-1.386457866457,3.137851282919
25,2020-07-09 00:00:00,9436.059999999999,2020-06-24 20:31:00,9311.650000000000,2020-07-09 02:00:00,9382.110000000001,2020-06-24 22:31:00,9279.750000000000,-0.821742867256,3.112066213816
26,2020-07-22 00:00:00,9390.000000000000,2020-07-08 00:01:00,9259.940000000001,2020-07-22 00:30:00,9368.850000000000,2020-07-08 00:31:00,9236.660000000000,-0.475239616613,3.097276442273
27,2020-07-23 00:00:00,9518.160000000000,2020-07-09 00:01:00,9434.190000000001,2020-08-20 00:00:00,11754.379999999999,2020-08-06 00:01:00,11754.600000000000,23.244246787194,3.817215022196
28,2020-08-21 00:00:00,11853.540000000001,2020-08-07 00:01:00,11751.719999999999,2020-08-22 00:00:00,11531.230000000000,2020-08-08 00:01:00,11570.940000000001,-2.969103322720,3.703877964137
29,2020-10-09 00:00:00,10925.440000000001,2020-09-25 00:01:00,10737.209999999999,2020-10-09 06:00:00,10862.559999999999,2020-09-25 06:01:00,10655.090000000000,-0.825537461192,3.673301064026
30,2020-10-10 00:00:00,11050.639999999999,2020-09-26 00:01:00,10686.010000000000,2020-12-09 00:00:00,18324.110000000001,2020-11-24 23:01:00,19110.000000000000,65.569445751558,6.081864212494
31,2020-12-11 00:00:00,18254.810000000001,2020-11-26 23:01:00,17093.360000000001,2020-12-15 00:00:00,19273.689999999999,2020-12-01 00:01:00,19669.230000000000,5.331433057917,6.406114731657
32,2020-12-16 00:00:00,19426.430000000000,2020-12-02 00:01:00,18701.619999999999,2021-01-21 00:00:00,35468.230000000003,2021-01-07 00:01:00,36851.970000000001,82.327189941744,11.680088974674
33,2021-02-04 00:00:00,37620.260000000002,2021-01-21 00:01:00,35553.739999999998,2021-02-26 00:00:00,47073.730000000003,2021-02-12 00:01:00,48137.620000000003,24.878667372315,14.585939459473
